id,keep,otech,private,title
6904,t,,f,Existing Topography and Restoration Concepts for the Narrows and Landslides
6905,t,,f,Existing Topography of the Upper Watershed
6906,t,,f,Existing Topography of  Topanga Lagoon and Beach
6907,t,,f,Fire (Burned Areas) History - Topanga Creek Watershed
6908,t,,f,Geology - Topanga Creek Watershed and Encompassing USGS 7.5' Quadrangles
6909,t,,f,Georeferenced 1997 Aerial Photos - Topanga Creek Watershed
6910,t,,f,Georeferenced Base Maps and Aerial Photos (1876-1997) - Lagoon and Lower Canyon
6911,t,,f,Hydrography (Streams and Water Bodies) - Topanga Creek Watershed
6912,t,,f,Hypsography (Elevation Contours) - Topanga Creek Watershed
6913,t,,f,Lagoon Restoration Alternative Concepts 1 - 4
6914,t,,f,Land Use/Land Cover Historical Time Sequence (1876-1997) - Lagoon and Lower Canyon
6915,t,,f,Precipitation Gages (Closest) - Topanga Creek Watershed
6916,t,,f,Project Vicinity and Location of the Topanga Creek Watershed
6917,t,,f,Sediment Transport Rating Curves at Confluence and Stream Gage
6918,t,,f,"Sediment Volumes in the Creek, and Lagoon"
6919,t,,f,Study Area - Lagoon and Lower Canyon
6920,t,,f,Topanga Creek Watershed and Lagoon Restoration Feasibility Study
6920,t,,f,Topanga Creek Watershed and Lagoon Restoration Feasibility Study
6920,t,,f,Topanga Creek Watershed and Lagoon Restoration Feasibility Study
6921,t,,f,Upper Watershed Restoration Concepts: Topanga School Road and Lake Topanga
6922,t,,f,Vegetation - Topanga Creek Watershed
6923,t,,f,"Water Levels and Velocities in Topanga Creek, and Lagoon"
6924,t,,f,Water Quality Dilution Analysis in Topanga Lagoon
6925,t,,f,Water Quality Sampling Sites [205(j)] - Topanga Creek Watershed
6926,t,,f,Watershed Boundary - Topanga Creek Watershed
6927,t,,f,Watershed Subareas - Topanga Creek Watershed
6928,t,,f,Borehole Data for Preliminary Geotechnical and Foundation Evaluation
6929,t,,f,Checklist for Preliminary Bridge Cost Estimate
6930,t,,f,Cost Estimate Summary for both Alternatives
6931,t,,f,Cost Estimate Worksheet for Alternative 1: Southerly Alignment
6932,t,,f,Cost Estimate Worksheet for Alternative 2: Existing Alignment
6933,t,,f,Design Scoping Checklist
6934,t,,f,Existing Alignment
6935,t,,f,Existing Topography of Topanga Lagoon and Beach
6935,t,,f,Existing Topography of Topanga Lagoon and Beach
6936,t,,f,NPDES Information Sheet
6937,t,,f,PDF Version of Topanga Lagoon Bridge Replacement PSR  ` Alternative 1 ` General Plan
6938,t,,f,PDF Version of Topanga Lagoon Bridge Replacement PSR ` Alternative 1 ` Plan and Profile
6939,t,,f,PDF Version of Topanga Lagoon Bridge Replacement PSR ` Alternative 1 - Roadway Sections and Details
6940,t,,f,PDF Version of Topanga Lagoon Bridge Replacement PSR  ` Alternative 1 ` Staging
6941,t,,f,PDF Version of Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` General Plan
6942,t,,f,PDF Version of Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` Plan and Profile
6943,t,,f,PDF Version of Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` Roadway Sections and Details
6944,t,,f,PDF Version of Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` Staging
6945,t,,f,Plan Details for Proposed Roadway Staging for Alternative 1
6946,t,,f,Plan Details for Proposed Roadway Staging for Alternative 2
6947,t,,f,Preliminary Environmental Assessment Report and PEAR Mitigation and Compliance Cost Estimate
6948,t,,f,Preliminary Geotechnical and Foundation Evaluation
6949,t,,f,Proposed Roadway ` Alternative 1
6950,t,,f,Proposed Roadway ` Alternative 2
6951,t,,f,Proposed Stripping ` Alternative 1
6952,t,,f,Proposed Stripping ` Alternative 2
6953,t,,f,PSR Evaluation Checklist
6954,t,,f,Right of Way PSR
6955,t,,f,Storm Water Data Report
6956,t,,f,Topanga Creek Watershed and Lagoon Restoration Feasibility Study
6956,t,,f,Topanga Creek Watershed and Lagoon Restoration Feasibility Study
6956,t,,f,Topanga Creek Watershed and Lagoon Restoration Feasibility Study
6957,t,,f,Topanga Lagoon Bridge Replacement and Lagoon Restoration Project Study Report
6958,t,,f,Topanga Lagoon Bridge Replacement PSR  ` Alternative 1 ` General Plan
6959,t,,f,Topanga Lagoon Bridge Replacement PSR ` Alternative 1 ` Plan and Profile
6960,t,,f,Topanga Lagoon Bridge Replacement PSR ` Alternative 1 - Roadway Sections and Details
6961,t,,f,Topanga Lagoon Bridge Replacement PSR  ` Alternative 1 ` Staging
6962,t,,f,Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` General Plan
6963,t,,f,Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` Plan and Profile
6964,t,,f,Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` Roadway Sections and Details
6965,t,,f,Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` Staging
6966,t,,f,Topanga Lagoon Bridge Replacement PSR ` Location Map
6967,t,,f,Topanga Lagoon Creek Preliminary Hydraulic Analysis
6967,t,,f,Topanga Lagoon Creek Preliminary Hydraulic Analysis
6968,t,,f,Topanga Lagoon Initial Site Assessment (ISA) Report
6969,t,,f,Topanga Lagoon Restoration Traffic Study Memorandum
6970,t,,f,"Traffic Forecasting, Analysis and Operation Scoping Checklist"
6971,t,,f,Transportation Management Plan Data Sheet (Preliminary TMP Elements and Costs)
6972,t,,f,Work Plan Support Cost Breakdown and Change Control Process Checklist
6996,t,,f,Advocacy for Bay Area Creeks
6997,t,,f,Alhambra Creek at Martinez Adult Education Restoration Project
6998,t,,f,Baxter Creek at Booker T Anderson Jr Park
6999,t,,f,Blackberry Creek at Thousand Oaks School
7000,t,,f,Codornices Creek at Saint Mary's College High School
7001,t,,f,Codornices Creek Demonstration Vegetation Restoration Project
7002,t,,f,"Lower Codornices Creek Restoration Project, Berkeley"
7003,t,,f,"Lower Wildcat Creek, Richmond"
7004,t,,f,Peralta Creek at Cesar Chavez Park
7005,t,,f,Streamside Management Program for Landowners
7006,t,,f,Upper Baxter Creek at Poinsett Park Restoration Project
7007,t,,f,"Village Creek, Albany Restoration Project"
7008,t,,f,Wildcat Creek at 23rd Street
7010,t,,f,"Case Mountain, Tulare County Sequoia Groves"
7011,f,t,f,Agricultural Evaporation Ponds in the San Joaquin Valley
7012,t,,f,Depth to Shallow Ground Water - Western San Joaquin Valley - 1977
7013,t,,f,Depth to Shallow Ground Water - Western San Joaquin Valley-1982
7014,t,,f,Depth to Shallow Ground Water - Western San Joaquin Valley-1987
7015,t,,f,Geologic Maps of the Sacramento - San Joaquin Delta
7016,t,,f,Land Classification for Irrigation Suitability; U.S. Bureau of Reclamation
7017,t,,f,Library of the San Joaquin Valley Drainage Program
7018,t,,f,Potential Natural Vegetation for California by A. W. Kuchler
7019,t,,f,Principal Study Area Boundary for the San Joaquin Valley Drainage Program
7020,t,,f,Regions Coverages of Water Districts within California
7021,t,,f,California Vegetation as identified by A. E. Wieslander 1945
7022,f,,t,2'' Contours
7023,t,,t,6' res. imagery of Vacaville area
7024,t,,t,building centroids/address information
7025,t,,t,City Limits
7025,t,,t,City Limits
7026,t,,t,Color Imagery 24' res.
7027,t,,t,Control Survey of Vacaville Area
7028,t,,t,creeks/ water courses
7029,t,,t,parcel line basemap
7030,t,,t,plans database
7031,t,,t,street center line
7032,t,,t,Abandoned Roads
7033,t,,t,Ahmonson Ranch Community Services District
7034,t,,t,Assembly Districts (1990 Census)
7035,t,,t,Assessor's Parcels
7036,t,,t,Bardsdale Public Cemetary District
7037,t,,t,Bardsdale Public Cemetary District Sphere of Influence
7038,t,,t,Bell Canyon Community Services District
7039,t,,t,Bell Canyon Community Services District Sphere of Influence
7040,t,,t,Calleguas Municipal Water District
7041,t,,t,Calleguas Municipal Water District Sphere of Influence
7042,t,,t,Camarillo Health Care District
7043,t,,t,Camarillo Health Care District Sphere of Influence
7044,t,,t,Camarillo Sanitary District
7045,t,,t,Camarillo Sanitary District Sphere of Influence
7046,t,,t,Camrosa Water District
7047,t,,t,Camrosa Water District Sphere of Influence
7048,t,,t,Casitas Municipal Water District
7049,t,,t,Casitas Municipal Water District Sphere of Influence
7050,t,,t,Channel Islands Beach Community Services District
7051,t,,t,Channel Islands Beach Community Services District Sphere of Influence
7052,t,,t,City Boundaries
7053,t,,t,City Spheres of Influence
7054,t,,t,College Board District Boundaries
7055,t,,t,Conejo Recreation and Park District
7056,t,,t,Conejo Recreation and Park District Sphere of Influence
7057,t,,t,Congressional Districts (1990)
7058,t,,t,Congressional Districts (2000)
7059,t,,t,County Supervisorial Districts
7060,t,,t,Current Assembly Districts
7061,t,,t,Easement Boundaries
7062,t,,t,Election Precincts
7063,t,,t,Elementary School District Boundaries
7064,t,,t,El Rancho Simi Cemetary District
7065,t,,t,El Rancho Simi Cemetary District Sphere of Influence
7066,t,,t,Fillmore/Piru Memorial District
7067,t,,t,Fillmore/Piru Memorial District Sphere of Influence
7068,t,,t,Fox Canyon Groundwater Management District
7069,t,,t,Fox Canyon Groundwater Management District Sphere of Influence
7070,t,,t,Hidden Valley Municipal Water District
7071,t,,t,Hidden Valley Municipal Water District Sphere of Influence
7072,t,,t,Lake Sherwood Community Services District
7073,t,,t,Lake Sherwood Community Services District Sphere of Influence
7074,t,,t,Meiner's Oaks County Water District
7075,t,,t,Meiner's Oaks County Water District Sphere of Influence
7076,t,,t,Montalvo Municipal Improvement District
7077,t,,t,Montalvo Municipal Improvement District Sphere of Influence
7078,t,,t,Ocean View Municipal Water District
7079,t,,t,Ocean View Municipal Water District Sphere of Influence
7080,t,,t,Ojai Basin Groundwater Management Agency
7081,t,,t,Ojai Basin Groundwater Management Agency Sphere of Influence
7082,t,,t,Ojai Valley Sanitary District
7083,t,,t,Ojai Valley Sanitary District Sphere of Influence
7084,t,,t,Ojai Water Conservation District
7085,t,,t,Ojai Water Conservation District Sphere of Influence
7086,t,,t,Outer Boundary for the Los Padres National Forest
7087,t,,t,Oxnard Drainage District Number 1
7088,t,,t,Oxnard Drainage District Number 1 Sphere of Influence
7089,t,,t,Oxnard Drainage District Number 2
7090,t,,t,Oxnard Drainage District Number 2 Sphere of Influence
7091,t,,t,Oxnard Harbor District
7092,t,,t,Oxnard Harbor District Sphere of Influence
7093,t,,t,Piru Public Cemetary District
7094,t,,t,Piru Public Cemetary District Sphere of Influence
7095,t,,t,Pleasant Valley County Water District
7096,t,,t,Pleasant Valley County Water District Sphere of Influence
7097,t,,t,Pleasant Valley Recreation and Park District
7098,t,,t,Pleasant Valley Recreation and Park District Sphere of Influence
7099,t,,t,Rancho Simi Recreation and Park District
7100,t,,t,Rancho Simi Recreation and Park District Sphere of Influence
7101,t,,t,Rivers and Tributaries
7102,t,,t,Russell Valley Municipal Water District
7103,t,,t,Russell Valley Municipal Water District Sphere of Influence
7104,t,,t,Saticoy Sanitary District
7105,t,,t,Saticoy Sanitary District Sphere of Influence
7106,t,,t,Secondary School District Boundaries
7107,t,,t,Senatorial Districts (1990)
7108,t,,t,Senatorial Districts (2000)
7109,t,,t,Sewer District Boundaries
7110,t,,t,Sewer Districts
7111,t,,t,Streams and Creeks
7112,t,,t,Street Names
7113,t,,t,Streets and Highways
7114,t,,t,Triunfo Sanitation District
7115,t,,t,Ventura County Airports
7116,t,,t,Triunfo Sanitation District Sphere of Influence
7117,t,,t,United Water Conservation District
7118,t,,t,United Water Conservation District Sphere of Influence
7119,t,,t,United Water Conservation District Voting Divisions
7120,t,,t,Ventura County Boundary
7121,t,,t,Ventura County Service Area Number 3
7122,t,,t,Ventura County Service Area Number 3 Sphere of Influence
7123,t,,t,Ventura County Service Area Number 4
7124,t,,t,Ventura County Service District Number 14
7125,t,,t,Ventura County Service District Number 33
7126,t,,t,Ventura County Service District Number 4 Sphere of Influence
7127,t,,t,Ventura County Sewer Service Area Number 29
7128,t,,t,Ventura County Sewer Service Area Number 29 Sphere of Influence
7129,t,,t,Ventura County Sewer Service Area Number 30
7130,t,,t,Ventura County Sewer Service Area Number 30 Sphere of Influence
7131,t,,t,Ventura County Sewer Service Area Number 32
7132,t,,t,Ventura County Water Works Number 1
7133,t,,t,Ventura County Water Works Number 16
7134,t,,t,Ventura County Water Works Number 16 Sphere of Influence
7135,t,,t,Ventura County Water Works Number 17
7136,t,,t,Ventura County Water Works Number 17 Sphere of Influence
7137,t,,t,Ventura County Water Works Number 19
7138,t,,t,Ventura County Water Works Number 19 Sphere of Influence
7139,t,,t,Ventura County Water Works Number 1 Sphere of Influence
7140,t,,t,Ventura County Water Works Number 8
7141,t,,t,Ventura County Water Works Number 8 Sphere of Influence
7142,t,,t,Ventura Port District
7143,t,,t,Ventura Port District Sphere of Influence
7144,t,,t,Ventura Regional Sanitation District
7145,t,,t,Ventura River County Water District
7146,t,,t,Water Bodies
7149,f,,t,Alcohol Licenses
7150,f,,t,Community Facilities
7151,f,,t,General Plan zoning
7152,f,,t,Height Limitations
7153,f,,t,Parking Areas
7154,f,,t,Parks and Rec facilities
7155,f,,t,PD core area
7156,f,,t,PD downtown area
7157,f,,t,School District
7158,f,,t,Sight Distance Area
7159,t,,t,Storm Drain
7160,t,,t,Water District
7161,f,,t,Zoning
7184,t,,f,2000 Fresno County Land Use
7185,t,,f,"County Boundaries (1:24000, from FRAP)"
7185,t,,f,"County Boundaries (1:24000, from FRAP)"
7188,t,,t,Epicenter Locations
7189,t,,f,Flood Management Division
7190,t,,t,Interagency Ecological Program (IEP)
7191,t,,t,Land Use Surveys by County
7192,t,,f,Municipal Water Quality Investigations Data Set
7193,t,,f,SCCWRRS
7194,t,,f,Snow Surveys Program
7195,t,,f,Water Delivery/Water Demands - Bulletin 132
7196,t,,f,Water Forecasts - Bulletin 120
7197,t,,f,Water Information
7198,t,,f,Water Measures/Climate
7199,t,,f,Water Measures/Water Quality Delta Time Series Data (HECDSS)
7200,t,,f,California Water Plan Update
7201,t,,f,Water Quality - Compliance Monitoring
7202,t,,f,Water Quantity and Quality Measurement Program
7205,t,,f,WDIS
15867,f,,t,Existing Land Use Number One Edited
15868,t,,t,"California Department of Fish and Game Regions (DFG Regions), High Resolution Version"
15869,t,,t,"California Department of Fish and Game Regions (DFG Regions), Medium Resolution Version"
15870,t,,t,California Lakes (California Department of Fish and Game)
15871,t,,t,California Lakes - Points (California Department of Fish and Game)
15873,t,,t,Kinda like : California Lakes - Points (California Department of Fish and Game)
15874,t,,t,California Lakes - Points (California Department of Fish and Game) - Modify
15876,t,,t,"Aerial Photographs of Elkhorn Slough & Vicinity, 1994"
15876,t,,t,"Aerial Photographs of Elkhorn Slough & Vicinity, 1994"
15895,t,,t,Sierra Meadows Project [ds4]
15896,t,,t,Swainson's Hawk - Monitoring [ds5]
15897,t,,t,Bank Swallow - Monitoring [ds6]
15898,t,,t,Barred Owl [ds8]
15899,t,,t,Elf Owl [ds14]
15900,t,,t,Western Snowy Plover [ds15]
15901,t,,t,California Black Rail - Central Delta [ds17]
15902,t,,t,Tricolored Blackbird - Breeding [ds20]
15903,t,,t,Mountain Plover Census Routes - 2002 [ds23]
15904,t,,t,California Red Tree Vole [ds33]
15905,t,,t,Greater Sandhill Crane - Delta [ds38]
15906,t,,t,Birds - Breeding [ds60]
15907,t,,t,Greater Sage-grouse Telemetry - Mono Co. [ds68]
15908,t,,t,California Fish Passage Assessment Database [ds69]
15909,t,,t,Stream Habitat Reach Summary - Russian River [ds77]
15910,t,,t,Bird Areas - 2004 [ds78]
15911,t,,t,Red Sesbania Distribution - points [ds80]
15912,t,,t,Red Sesbania Distribution - lines [ds81]
15913,t,,t,Tricolored Blackbird - Monitoring [ds98]
15914,t,,t,Harbor Seals [ds106]
15915,t,,t,Waterfowl - Cholera [ds107]
15916,t,,t,Mountain Plover [ds109]
15917,t,,t,Northern Pintail - Flight Path Telemetry [ds117]
15918,t,,t,Species - San Diego Co. [ds121]
15919,t,,t,"Steelhead Critical Habitat, Coast - NOAA [ds122]"
15920,t,,t,"Steelhead Critical Habitat, Central Valley - NOAA [ds123]"
15921,t,,t,"Chinook Critical Habitat, Coast - NOAA [ds124]"
15922,t,,t,"Chinook Critical Habitat, Central Valley - NOAA [ds125]"
15923,t,,t,Vegetation - Suisun Marsh 1999 [ds160]
15924,t,,t,Vegetation - Suisun Marsh 2000 [ds161]
15925,t,,t,Vegetation - Suisun Marsh 2003 [ds162]
15926,t,,t,"Vegetation - Suisun Marsh, Change 1999 to 2000 [ds163]"
15927,t,,t,"Vegetation - Suisun Marsh, Change 1999 to 2003 [ds164]"
15928,t,,t,Vegetation - Anza-Borrego Desert State Park [ds165]
15929,t,,t,Fisheries Restoration Grant Program (FRGP) Projects [ds168]
15930,t,,t,Vegetation - Western Riverside Co. [ds170]
15931,t,,t,Chinook Abundance - Point Features  [ds180]
15932,t,,t,Coho Abundance - Point Features [ds182]
15933,t,,t,Steelhead Abundance - Point Features [ds184]
15934,t,,t,Non-Salmonid Abundance - Line Features [ds186]
15935,t,,t,"Vernal Pool Amphibians, Shrimp, Plants - San Diego [ds188]"
15936,t,,t,Inland Fisheries [ds192]
15937,t,,t,Aquatic Organisms [ds193]
15938,t,,t,Inland Fisheries - Length/Weight [ds195]
15939,t,,t,Burrowing Owl - Palo Verde Valley [ds197]
15940,t,,t,Vegetation - Napa County and Blue Ridge Berryessa [ds201]
15941,t,,t,Resource Assessment Program Photos [ds205]
15942,t,,t,Crestridge Plant Surveys [ds210]
15943,t,,t,Crestridge Vegetation Map [ds211]
15944,t,,t,Northern Pintail Telemetry [ds231]
15945,t,,t,Willow Flycatcher Habitat Model Results [ds278]
15946,t,,t,California Red-legged Frog - No Spray Zone [ds281]
15947,t,,t,Riparian Area Raptors - Sierra Nevada Foothill [ds294]
15948,t,,t,Perennial Pepperweed Patches - San Francisco Estuary [ds295]
